,id,vid,url
956,26618,Y5SUmqQCQcY,https://www.youtube.com/watch?v=Y5SUmqQCQcY
957,95603,4MHpRNhikFA,https://www.youtube.com/watch?v=4MHpRNhikFA
958,87706,PeCA5gMa3dc,https://www.youtube.com/watch?v=PeCA5gMa3dc
959,118421,AaPd3RtDmRI,https://www.youtube.com/watch?v=AaPd3RtDmRI
960,76400,rZ7k8PvTNo0,https://www.youtube.com/watch?v=rZ7k8PvTNo0
961,44789,sDwINhmjvYU,https://www.youtube.com/watch?v=sDwINhmjvYU
962,94276,57UXyDlTGdc,https://www.youtube.com/watch?v=57UXyDlTGdc
963,105222,1EmW42CmTFg,https://www.youtube.com/watch?v=1EmW42CmTFg
964,105259,NnNrWQSTpeY,https://www.youtube.com/watch?v=NnNrWQSTpeY
965,87706,5ZgNTMusU0w,https://www.youtube.com/watch?v=5ZgNTMusU0w
966,59684,z_eJjvh4lvE,https://www.youtube.com/watch?v=z_eJjvh4lvE
967,91515,tjIVUPZIv9U,https://www.youtube.com/watch?v=tjIVUPZIv9U
968,94276,Fsr-P4e4yok,https://www.youtube.com/watch?v=Fsr-P4e4yok
969,105253,5jrCRutGr0E,https://www.youtube.com/watch?v=5jrCRutGr0E
970,40596,zWSrlr30IsM,https://www.youtube.com/watch?v=zWSrlr30IsM
971,44047,mZ2Gqtpff9M,https://www.youtube.com/watch?v=mZ2Gqtpff9M
972,23521,aMvbio_IZ0s,https://www.youtube.com/watch?v=aMvbio_IZ0s
973,75501,2GO8-lKkF2Y,https://www.youtube.com/watch?v=2GO8-lKkF2Y
974,105209,8JljAIMLWKk,https://www.youtube.com/watch?v=8JljAIMLWKk
975,1373,e8e0-JFj5uE,https://www.youtube.com/watch?v=e8e0-JFj5uE
976,85159,Vwz_uLq4Nzo,https://www.youtube.com/watch?v=Vwz_uLq4Nzo
977,106686,tuSu31UcZc0,https://www.youtube.com/watch?v=tuSu31UcZc0
978,101028,ChW6cwY-MhI,https://www.youtube.com/watch?v=ChW6cwY-MhI
979,113766,yvafvzYpG5Y,https://www.youtube.com/watch?v=yvafvzYpG5Y
980,87706,F56rtGvAWvI,https://www.youtube.com/watch?v=F56rtGvAWvI
981,16815,iCiFu6ooYaM,https://www.youtube.com/watch?v=iCiFu6ooYaM
982,40610,AQ5N7RhBqio,https://www.youtube.com/watch?v=AQ5N7RhBqio
983,40610,ysM6oP4cqdI,https://www.youtube.com/watch?v=ysM6oP4cqdI
984,76407,3aT-SNQbq88,https://www.youtube.com/watch?v=3aT-SNQbq88
985,105222,ZgKBwgPJcYo,https://www.youtube.com/watch?v=ZgKBwgPJcYo
986,59684,hL05b_HaLuI,https://www.youtube.com/watch?v=hL05b_HaLuI
987,105259,5fECfUZV9hk,https://www.youtube.com/watch?v=5fECfUZV9hk
988,113766,MQ7C3vYCD48,https://www.youtube.com/watch?v=MQ7C3vYCD48
989,77721,7ea5MTP5OBA,https://www.youtube.com/watch?v=7ea5MTP5OBA
990,42901,VfG3blJftfY,https://www.youtube.com/watch?v=VfG3blJftfY
991,40566,hATVoZwzbjc,https://www.youtube.com/watch?v=hATVoZwzbjc
992,1373,Ns8su84olsQ,https://www.youtube.com/watch?v=Ns8su84olsQ
993,44789,qiHp18HzLsU,https://www.youtube.com/watch?v=qiHp18HzLsU
994,44047,QOSnMd7Hza0,https://www.youtube.com/watch?v=QOSnMd7Hza0
995,81790,dL-bCgx_660,https://www.youtube.com/watch?v=dL-bCgx_660
996,59684,Xb8flgUUGOw,https://www.youtube.com/watch?v=Xb8flgUUGOw
997,91515,JR2RsEv-xjA,https://www.youtube.com/watch?v=JR2RsEv-xjA
998,41773,VBBuuUb3PfM,https://www.youtube.com/watch?v=VBBuuUb3PfM
999,44789,7gnM-MM8_34,https://www.youtube.com/watch?v=7gnM-MM8_34
1000,91586,mWMxj-uceko,https://www.youtube.com/watch?v=mWMxj-uceko
1001,89899,9OEK3FIeUDw,https://www.youtube.com/watch?v=9OEK3FIeUDw
1002,30744,EY7Z97Ys2m8,https://www.youtube.com/watch?v=EY7Z97Ys2m8
1003,34938,66OpdYuubkg,https://www.youtube.com/watch?v=66OpdYuubkg
1004,20898,mkAWbpxH9LI,https://www.youtube.com/watch?v=mkAWbpxH9LI
1005,77194,78ZwtScvsEI,https://www.youtube.com/watch?v=78ZwtScvsEI
1006,20898,jWexrdXkwvc,https://www.youtube.com/watch?v=jWexrdXkwvc
1007,23524,GPKC-Kv54Bo,https://www.youtube.com/watch?v=GPKC-Kv54Bo
1008,83956,_yBCg6YUm7w,https://www.youtube.com/watch?v=_yBCg6YUm7w
1009,71781,IMothiTiNsE,https://www.youtube.com/watch?v=IMothiTiNsE
1010,118780,RJ6aZdWZn-M,https://www.youtube.com/watch?v=RJ6aZdWZn-M
1011,106568,mdTLGC0SIns,https://www.youtube.com/watch?v=mdTLGC0SIns
1012,23521,UT02LIzgVvo,https://www.youtube.com/watch?v=UT02LIzgVvo
1013,16815,ygy_qMZVcHQ,https://www.youtube.com/watch?v=ygy_qMZVcHQ
1014,76400,BRYD49WgiN0,https://www.youtube.com/watch?v=BRYD49WgiN0
1015,76400,GUFgJ1LuMRo,https://www.youtube.com/watch?v=GUFgJ1LuMRo
1016,103832,-vwOAk81h4I,https://www.youtube.com/watch?v=-vwOAk81h4I
1017,34967,cbKUZqyBubs,https://www.youtube.com/watch?v=cbKUZqyBubs
1018,31438,ldlaIhH3izc,https://www.youtube.com/watch?v=ldlaIhH3izc
1019,59684,_9nUChtG0YM,https://www.youtube.com/watch?v=_9nUChtG0YM
1020,113766,vB16Dbjz8oo,https://www.youtube.com/watch?v=vB16Dbjz8oo
1021,94276,vliv40mhILY,https://www.youtube.com/watch?v=vliv40mhILY
1022,113766,RDinWRs10ss,https://www.youtube.com/watch?v=RDinWRs10ss
1023,95603,p1_Jx9QeSlk,https://www.youtube.com/watch?v=p1_Jx9QeSlk
1024,75501,D7gzCbSmEjs,https://www.youtube.com/watch?v=D7gzCbSmEjs
1025,40567,K32brOX-wag,https://www.youtube.com/watch?v=K32brOX-wag
1026,44047,4q57sKrn4ek,https://www.youtube.com/watch?v=4q57sKrn4ek
1027,103832,NGaNOejQNv4,https://www.youtube.com/watch?v=NGaNOejQNv4
1028,76400,0yEw7GJ8tyo,https://www.youtube.com/watch?v=0yEw7GJ8tyo
1029,91515,Cqh-KKlauMI,https://www.youtube.com/watch?v=Cqh-KKlauMI
1030,59684,r_I4tWj_xgI,https://www.youtube.com/watch?v=r_I4tWj_xgI
1031,76412,JFXCOUkmIhA,https://www.youtube.com/watch?v=JFXCOUkmIhA
1032,20898,xls1lRVPR-c,https://www.youtube.com/watch?v=xls1lRVPR-c
1033,87706,IOqJwH7SNMo,https://www.youtube.com/watch?v=IOqJwH7SNMo
1034,40570,FEDrioMDe1k,https://www.youtube.com/watch?v=FEDrioMDe1k
1035,41718,JHn5tFPWc2o,https://www.youtube.com/watch?v=JHn5tFPWc2o
1036,91515,r4VSQuNE6D4,https://www.youtube.com/watch?v=r4VSQuNE6D4
1037,59684,fBXXynUuXqQ,https://www.youtube.com/watch?v=fBXXynUuXqQ
1038,76400,r3gx08c5wck,https://www.youtube.com/watch?v=r3gx08c5wck
1039,81790,ZVNf9zaLBZc,https://www.youtube.com/watch?v=ZVNf9zaLBZc
1040,71781,4ZrW-b7cK78,https://www.youtube.com/watch?v=4ZrW-b7cK78
1041,71781,grN72MKBfK4,https://www.youtube.com/watch?v=grN72MKBfK4
1042,53193,En1QsvzQhZ0,https://www.youtube.com/watch?v=En1QsvzQhZ0
1043,76412,4Eet7tJ9SKA,https://www.youtube.com/watch?v=4Eet7tJ9SKA
1044,71781,1Pt9T1nTW10,https://www.youtube.com/watch?v=1Pt9T1nTW10
1045,53204,TIroArvJy30,https://www.youtube.com/watch?v=TIroArvJy30
1046,76400,e8TgwtxrWJo,https://www.youtube.com/watch?v=e8TgwtxrWJo
1047,53204,OlZKtRgquFY,https://www.youtube.com/watch?v=OlZKtRgquFY
1048,16323,JNkVNQ1L1jg,https://www.youtube.com/watch?v=JNkVNQ1L1jg
1049,40567,uyt9_ppLlxE,https://www.youtube.com/watch?v=uyt9_ppLlxE
1050,105253,81DjyQbefQg,https://www.youtube.com/watch?v=81DjyQbefQg
1051,44789,vGLCper0Kik,https://www.youtube.com/watch?v=vGLCper0Kik
1052,109972,E2Vu3O1BB10,https://www.youtube.com/watch?v=E2Vu3O1BB10
1053,118421,xcxRXAaX6oI,https://www.youtube.com/watch?v=xcxRXAaX6oI
1054,71781,D_xrYoMu_N4,https://www.youtube.com/watch?v=D_xrYoMu_N4
1055,76407,bULuPw5PU9M,https://www.youtube.com/watch?v=bULuPw5PU9M
1056,94276,ajfTXQ0sBhU,https://www.youtube.com/watch?v=ajfTXQ0sBhU
1057,75501,Zb-7lzJ147Q,https://www.youtube.com/watch?v=Zb-7lzJ147Q
1058,76407,DBRp2qABm-4,https://www.youtube.com/watch?v=DBRp2qABm-4
1059,16815,nTSsGaHXTlA,https://www.youtube.com/watch?v=nTSsGaHXTlA
1060,26618,BGdcCLEzBQ8,https://www.youtube.com/watch?v=BGdcCLEzBQ8
1061,44047,OpJ1eb5DrRI,https://www.youtube.com/watch?v=OpJ1eb5DrRI
1062,76400,Z8mK-j-z-uc,https://www.youtube.com/watch?v=Z8mK-j-z-uc
1063,113766,IlI4JUbUOng,https://www.youtube.com/watch?v=IlI4JUbUOng
1064,109972,XezZS-Ao5SU,https://www.youtube.com/watch?v=XezZS-Ao5SU
1065,76400,XhneeIYMUWc,https://www.youtube.com/watch?v=XhneeIYMUWc
1066,26618,16DxO6z8JeQ,https://www.youtube.com/watch?v=16DxO6z8JeQ
1067,71781,Oj0ag67Lp7o,https://www.youtube.com/watch?v=Oj0ag67Lp7o
1068,53204,zPwDAZYkPds,https://www.youtube.com/watch?v=zPwDAZYkPds
1069,23521,SA7uFWTTU34,https://www.youtube.com/watch?v=SA7uFWTTU34
1070,44047,5LHIoaSvKCU,https://www.youtube.com/watch?v=5LHIoaSvKCU
1071,95603,16Mry892p9s,https://www.youtube.com/watch?v=16Mry892p9s
1072,44789,SmPAMOPgUl8,https://www.youtube.com/watch?v=SmPAMOPgUl8
1073,40567,TB7-xZUDv8g,https://www.youtube.com/watch?v=TB7-xZUDv8g
1074,71781,piy16c_4CSI,https://www.youtube.com/watch?v=piy16c_4CSI
1075,101028,duGe-gR3Ek4,https://www.youtube.com/watch?v=duGe-gR3Ek4
1076,20898,56DWXx_RT0E,https://www.youtube.com/watch?v=56DWXx_RT0E
1077,93376,s3qCAGhtZO8,https://www.youtube.com/watch?v=s3qCAGhtZO8
1078,34938,gbW9yz2_bcc,https://www.youtube.com/watch?v=gbW9yz2_bcc
1079,106568,pltsPT312N8,https://www.youtube.com/watch?v=pltsPT312N8
1080,40570,KFGb7bodbVU,https://www.youtube.com/watch?v=KFGb7bodbVU
1081,109972,x7sPUg-JwlY,https://www.youtube.com/watch?v=x7sPUg-JwlY
1082,40567,oHg9T0bFiKU,https://www.youtube.com/watch?v=oHg9T0bFiKU
1083,95603,oYx-cNfvmt0,https://www.youtube.com/watch?v=oYx-cNfvmt0
1084,1373,R17GMN0x5ks,https://www.youtube.com/watch?v=R17GMN0x5ks
1085,118779,t_v0q6ZGLkk,https://www.youtube.com/watch?v=t_v0q6ZGLkk
1086,51659,ub45H07xX7I,https://www.youtube.com/watch?v=ub45H07xX7I
1087,118421,AccWRhcloUY,https://www.youtube.com/watch?v=AccWRhcloUY
1088,105209,MmaryOK4eZU,https://www.youtube.com/watch?v=MmaryOK4eZU
1089,40596,oJw-ZzLmfho,https://www.youtube.com/watch?v=oJw-ZzLmfho
1090,113766,sd3jBFnUWPI,https://www.youtube.com/watch?v=sd3jBFnUWPI
1091,23521,q9bLFFs5l2Y,https://www.youtube.com/watch?v=q9bLFFs5l2Y
1092,113766,Te8OIEBo3WI,https://www.youtube.com/watch?v=Te8OIEBo3WI
1093,87706,UKDkbnoqLmk,https://www.youtube.com/watch?v=UKDkbnoqLmk
1094,44043,c33hWLzk2Jc,https://www.youtube.com/watch?v=c33hWLzk2Jc
1095,23521,UUPC_HpWZuQ,https://www.youtube.com/watch?v=UUPC_HpWZuQ
1096,87706,EupTSgLESeg,https://www.youtube.com/watch?v=EupTSgLESeg
1097,105222,oUz4fJs2olA,https://www.youtube.com/watch?v=oUz4fJs2olA
1098,23521,2f3p8CsG5BE,https://www.youtube.com/watch?v=2f3p8CsG5BE
1099,105762,MHX0fQYcsKg,https://www.youtube.com/watch?v=MHX0fQYcsKg
1100,40596,3sAasuthWcI,https://www.youtube.com/watch?v=3sAasuthWcI
1101,114508,QqkBHolMwZs,https://www.youtube.com/watch?v=QqkBHolMwZs
1102,95603,BEOuxZgXKl4,https://www.youtube.com/watch?v=BEOuxZgXKl4
1103,23524,b3BGBSjRnEk,https://www.youtube.com/watch?v=b3BGBSjRnEk
1104,76400,pe-Xm8-IQ-k,https://www.youtube.com/watch?v=pe-Xm8-IQ-k
1105,95603,vxUqUH7GsbI,https://www.youtube.com/watch?v=vxUqUH7GsbI
1106,53193,1nk_zP_08Hk,https://www.youtube.com/watch?v=1nk_zP_08Hk
1107,95603,HOO0hYXEQl8,https://www.youtube.com/watch?v=HOO0hYXEQl8
1108,109761,ndqKMmL--pI,https://www.youtube.com/watch?v=ndqKMmL--pI
1109,23521,jZzyu8BBGOI,https://www.youtube.com/watch?v=jZzyu8BBGOI
1110,42901,jKliH3vc6_c,https://www.youtube.com/watch?v=jKliH3vc6_c
1111,108098,8K8KA5lYF2Q,https://www.youtube.com/watch?v=8K8KA5lYF2Q
1112,100901,qtxeGZL5jN0,https://www.youtube.com/watch?v=qtxeGZL5jN0
1113,53193,h8IhyPs7p3k,https://www.youtube.com/watch?v=h8IhyPs7p3k
1114,95603,amqULBmMs6U,https://www.youtube.com/watch?v=amqULBmMs6U
1115,16815,eHt4aR2N4ew,https://www.youtube.com/watch?v=eHt4aR2N4ew
1116,109972,Lwws44SgE0w,https://www.youtube.com/watch?v=Lwws44SgE0w
1117,118780,B_4WFpIsCJc,https://www.youtube.com/watch?v=B_4WFpIsCJc
1118,95603,jnDCn_hMU_Y,https://www.youtube.com/watch?v=jnDCn_hMU_Y
1119,23521,xeKXSDl2u6I,https://www.youtube.com/watch?v=xeKXSDl2u6I
1120,59684,AlRmj2mF3lQ,https://www.youtube.com/watch?v=AlRmj2mF3lQ
1121,77721,OCiFqvYI3GA,https://www.youtube.com/watch?v=OCiFqvYI3GA
1122,105253,goB2cnGHueg,https://www.youtube.com/watch?v=goB2cnGHueg
1123,109972,acv7fT-sD9c,https://www.youtube.com/watch?v=acv7fT-sD9c
1124,41718,uF5S5wPQRwU,https://www.youtube.com/watch?v=uF5S5wPQRwU
1125,76400,OmgS8E_5N3U,https://www.youtube.com/watch?v=OmgS8E_5N3U
1126,76400,K1KFFzOlBks,https://www.youtube.com/watch?v=K1KFFzOlBks
1127,106568,noDIWzdPO8s,https://www.youtube.com/watch?v=noDIWzdPO8s
1128,71781,BTSB3PK-cSo,https://www.youtube.com/watch?v=BTSB3PK-cSo
1129,76412,EHH5yIqMOqY,https://www.youtube.com/watch?v=EHH5yIqMOqY
1130,105253,NBzy_hwT1yM,https://www.youtube.com/watch?v=NBzy_hwT1yM
1131,77721,TNir6MEUPQw,https://www.youtube.com/watch?v=TNir6MEUPQw
1132,96127,wydHnAu09ZE,https://www.youtube.com/watch?v=wydHnAu09ZE
1133,118780,xx5Jgcaiqb4,https://www.youtube.com/watch?v=xx5Jgcaiqb4
1134,91515,Aa4rc5Exz24,https://www.youtube.com/watch?v=Aa4rc5Exz24
1135,44789,kPIekue0lsU,https://www.youtube.com/watch?v=kPIekue0lsU
1136,113766,0r_oM1c9_DE,https://www.youtube.com/watch?v=0r_oM1c9_DE
1137,31438,otAwjsdJXzA,https://www.youtube.com/watch?v=otAwjsdJXzA
1138,105222,UBCukcuRB0s,https://www.youtube.com/watch?v=UBCukcuRB0s
1139,105222,Ez9xvFbEgEk,https://www.youtube.com/watch?v=Ez9xvFbEgEk
1140,113766,d3SA780wdqg,https://www.youtube.com/watch?v=d3SA780wdqg
1141,113766,xvWrNpkk32Q,https://www.youtube.com/watch?v=xvWrNpkk32Q
1142,87706,xF9T3AkqLic,https://www.youtube.com/watch?v=xF9T3AkqLic
1143,113766,VpKoPrrkBy4,https://www.youtube.com/watch?v=VpKoPrrkBy4
1144,94276,pacHJ5W8ir4,https://www.youtube.com/watch?v=pacHJ5W8ir4
1145,109761,h98RxEIz65g,https://www.youtube.com/watch?v=h98RxEIz65g
1146,109972,QV-l6hkuGtA,https://www.youtube.com/watch?v=QV-l6hkuGtA
1147,100901,AJrTqXF57g8,https://www.youtube.com/watch?v=AJrTqXF57g8
1148,106686,9EdCK_rSRFs,https://www.youtube.com/watch?v=9EdCK_rSRFs
1149,40566,qjqk-sJk8dQ,https://www.youtube.com/watch?v=qjqk-sJk8dQ
1150,113764,tb6qHQiP6qM,https://www.youtube.com/watch?v=tb6qHQiP6qM
1151,59684,QjjHv-XFto4,https://www.youtube.com/watch?v=QjjHv-XFto4
1152,76400,nJTSLiyXuxQ,https://www.youtube.com/watch?v=nJTSLiyXuxQ
1153,53193,SdVz7efiRo0,https://www.youtube.com/watch?v=SdVz7efiRo0
1154,44789,-fcNL2fvQEM,https://www.youtube.com/watch?v=-fcNL2fvQEM
1155,97633,Z5VRDm3oy8M,https://www.youtube.com/watch?v=Z5VRDm3oy8M
1156,94276,sA8ZPwu_Kz8,https://www.youtube.com/watch?v=sA8ZPwu_Kz8
1157,118780,x2ZN8cW7WKQ,https://www.youtube.com/watch?v=x2ZN8cW7WKQ
1158,100901,AkrNyUXf_tU,https://www.youtube.com/watch?v=AkrNyUXf_tU
1159,77721,xAx3jYOgOMU,https://www.youtube.com/watch?v=xAx3jYOgOMU
1160,40566,XEOGKhlilQI,https://www.youtube.com/watch?v=XEOGKhlilQI
1161,68268,NElHAsJepbc,https://www.youtube.com/watch?v=NElHAsJepbc
1162,93376,BgMmmfm3GAQ,https://www.youtube.com/watch?v=BgMmmfm3GAQ
1163,87706,UENlwVbPoac,https://www.youtube.com/watch?v=UENlwVbPoac
1164,16136,gphly1-xH90,https://www.youtube.com/watch?v=gphly1-xH90
1165,23521,6rNyE71EncM,https://www.youtube.com/watch?v=6rNyE71EncM
1166,109972,cBdGCD5cr3g,https://www.youtube.com/watch?v=cBdGCD5cr3g
1167,53193,o_0DiKlwdy0,https://www.youtube.com/watch?v=o_0DiKlwdy0
1168,106686,_go7Uh7wXvc,https://www.youtube.com/watch?v=_go7Uh7wXvc
1169,91586,ZThHGuQfKD8,https://www.youtube.com/watch?v=ZThHGuQfKD8
1170,40596,kzAs0f3JKJs,https://www.youtube.com/watch?v=kzAs0f3JKJs
1171,34967,qPMkhAPTTsI,https://www.youtube.com/watch?v=qPMkhAPTTsI
1172,118421,M-wrbDH7qHM,https://www.youtube.com/watch?v=M-wrbDH7qHM
1173,77721,RmIaEcK67rc,https://www.youtube.com/watch?v=RmIaEcK67rc
1174,53193,2ws1uLGBtmo,https://www.youtube.com/watch?v=2ws1uLGBtmo
1175,113766,X8tNYS2xwu8,https://www.youtube.com/watch?v=X8tNYS2xwu8
1176,77721,rEsNeR_e1FM,https://www.youtube.com/watch?v=rEsNeR_e1FM
1177,71781,OCnwHd4jYJs,https://www.youtube.com/watch?v=OCnwHd4jYJs
1178,91515,I9xrNNyyLXc,https://www.youtube.com/watch?v=I9xrNNyyLXc
1179,96366,YpgjbPrzvpM,https://www.youtube.com/watch?v=YpgjbPrzvpM
1180,44047,OCpPOX1gJ-E,https://www.youtube.com/watch?v=OCpPOX1gJ-E
1181,40596,4C-ZUGi4R-Q,https://www.youtube.com/watch?v=4C-ZUGi4R-Q
1182,16815,k9LkgY6iEEU,https://www.youtube.com/watch?v=k9LkgY6iEEU
1183,76412,urJmjITVJwc,https://www.youtube.com/watch?v=urJmjITVJwc
1184,105253,PJRt-pmdenI,https://www.youtube.com/watch?v=PJRt-pmdenI
1185,110266,umVzBwV1uS0,https://www.youtube.com/watch?v=umVzBwV1uS0
1186,118831,BzRhbBhp5bE,https://www.youtube.com/watch?v=BzRhbBhp5bE
1187,113766,GXnLEUlXdeU,https://www.youtube.com/watch?v=GXnLEUlXdeU
1188,105253,yFniLOHakvk,https://www.youtube.com/watch?v=yFniLOHakvk
1189,34967,3aAfpqGlMgY,https://www.youtube.com/watch?v=3aAfpqGlMgY
1190,113766,7ABpSrwd5q4,https://www.youtube.com/watch?v=7ABpSrwd5q4
1191,14133,6QdQ4f5jFVU,https://www.youtube.com/watch?v=6QdQ4f5jFVU
1192,59684,29dN4svdg5Y,https://www.youtube.com/watch?v=29dN4svdg5Y
1193,16815,LFuvCyTgegY,https://www.youtube.com/watch?v=LFuvCyTgegY
1194,23521,txi8FPcHhVs,https://www.youtube.com/watch?v=txi8FPcHhVs
1195,44789,DCUwmHQ9F3Y,https://www.youtube.com/watch?v=DCUwmHQ9F3Y
1196,118831,uoWmvcuigDA,https://www.youtube.com/watch?v=uoWmvcuigDA
1197,94276,HeSgPS6GCeA,https://www.youtube.com/watch?v=HeSgPS6GCeA
1198,44047,miB7OvXDfZY,https://www.youtube.com/watch?v=miB7OvXDfZY
1199,23521,KEPLDPFNwTE,https://www.youtube.com/watch?v=KEPLDPFNwTE
1200,94276,PheQSNVNROg,https://www.youtube.com/watch?v=PheQSNVNROg
1201,76400,0LqWYgdsX5A,https://www.youtube.com/watch?v=0LqWYgdsX5A
1202,14133,HCAPjIVOdJw,https://www.youtube.com/watch?v=HCAPjIVOdJw
1203,87706,UK_wGWM3qf0,https://www.youtube.com/watch?v=UK_wGWM3qf0
1204,41718,cfc1hyksnKs,https://www.youtube.com/watch?v=cfc1hyksnKs
1205,118780,asFhP91MIzk,https://www.youtube.com/watch?v=asFhP91MIzk
1206,40566,4bx3l3RqTRo,https://www.youtube.com/watch?v=4bx3l3RqTRo
1207,68268,zFtHPmpVvto,https://www.youtube.com/watch?v=zFtHPmpVvto
1208,113766,Dk3DPGB8mwM,https://www.youtube.com/watch?v=Dk3DPGB8mwM
1209,95603,ONU8kBHHitU,https://www.youtube.com/watch?v=ONU8kBHHitU
1210,91537,wWbcw7MoHBE,https://www.youtube.com/watch?v=wWbcw7MoHBE
1211,108098,v3hxP_sARK0,https://www.youtube.com/watch?v=v3hxP_sARK0
1212,53193,BwrX5tKZeC0,https://www.youtube.com/watch?v=BwrX5tKZeC0
1213,87706,Yx39HPT1Suo,https://www.youtube.com/watch?v=Yx39HPT1Suo
1214,53193,qDkxqxTRKYo,https://www.youtube.com/watch?v=qDkxqxTRKYo
1215,44789,MiidziDcjeM,https://www.youtube.com/watch?v=MiidziDcjeM
1216,93400,D6G6DTM8ViQ,https://www.youtube.com/watch?v=D6G6DTM8ViQ
1217,53193,lJ8Ec-ko7jA,https://www.youtube.com/watch?v=lJ8Ec-ko7jA
1218,59684,cvwtnO8feQU,https://www.youtube.com/watch?v=cvwtnO8feQU
1219,87706,_rQO_sHmkJ4,https://www.youtube.com/watch?v=_rQO_sHmkJ4
1220,105762,IXnZ9d8aXCE,https://www.youtube.com/watch?v=IXnZ9d8aXCE
1221,91515,0m9PdgJuxh8,https://www.youtube.com/watch?v=0m9PdgJuxh8
1222,105253,7iz2Wx4RuJo,https://www.youtube.com/watch?v=7iz2Wx4RuJo
1223,89899,KjJFhhhUw1k,https://www.youtube.com/watch?v=KjJFhhhUw1k
1224,67160,O6bpsWkL0g4,https://www.youtube.com/watch?v=O6bpsWkL0g4
1225,71781,PaYNEFn5tpI,https://www.youtube.com/watch?v=PaYNEFn5tpI
1226,91515,4KcwBkU6Wqw,https://www.youtube.com/watch?v=4KcwBkU6Wqw
1227,108098,-OZgDMNGpQY,https://www.youtube.com/watch?v=-OZgDMNGpQY
1228,44047,OIJrOQALhTQ,https://www.youtube.com/watch?v=OIJrOQALhTQ
1229,23521,sN6iQyzguN4,https://www.youtube.com/watch?v=sN6iQyzguN4
1230,105259,VuQsZH4k5IU,https://www.youtube.com/watch?v=VuQsZH4k5IU
1231,67160,0zCcdUisxYw,https://www.youtube.com/watch?v=0zCcdUisxYw
1232,113766,WrHdbhtJNfA,https://www.youtube.com/watch?v=WrHdbhtJNfA
1233,59684,Je9oAUlhPCQ,https://www.youtube.com/watch?v=Je9oAUlhPCQ
1234,57396,OlFsSuzWwnM,https://www.youtube.com/watch?v=OlFsSuzWwnM
1235,53193,e4QT8eRA0Bw,https://www.youtube.com/watch?v=e4QT8eRA0Bw
1236,118779,0xOTWTzkreA,https://www.youtube.com/watch?v=0xOTWTzkreA
1237,23521,DKySYRxgQHs,https://www.youtube.com/watch?v=DKySYRxgQHs
1238,91515,dHAiCKnFCJM,https://www.youtube.com/watch?v=dHAiCKnFCJM
1239,14133,ZGIeTezEqp8,https://www.youtube.com/watch?v=ZGIeTezEqp8
1240,71781,1E0_p91stN0,https://www.youtube.com/watch?v=1E0_p91stN0
1241,77721,PvslOokPgLE,https://www.youtube.com/watch?v=PvslOokPgLE
1242,67160,gn7jaW6fRKA,https://www.youtube.com/watch?v=gn7jaW6fRKA
1243,51659,Flxf_UEgG6A,https://www.youtube.com/watch?v=Flxf_UEgG6A
1244,40566,y6jpNC6emOQ,https://www.youtube.com/watch?v=y6jpNC6emOQ
1245,40610,BNwa0lONtbc,https://www.youtube.com/watch?v=BNwa0lONtbc
1246,113766,kqTHVBOXPGM,https://www.youtube.com/watch?v=kqTHVBOXPGM
1247,76400,7IggORrk2sM,https://www.youtube.com/watch?v=7IggORrk2sM
1248,23521,DUhlrNEsKys,https://www.youtube.com/watch?v=DUhlrNEsKys
1249,44789,rYWcL76WMRg,https://www.youtube.com/watch?v=rYWcL76WMRg
1250,118779,PnxuQc16hKM,https://www.youtube.com/watch?v=PnxuQc16hKM
1251,91518,WlPozvfxeAE,https://www.youtube.com/watch?v=WlPozvfxeAE
1252,29477,BS7vo3P8rh4,https://www.youtube.com/watch?v=BS7vo3P8rh4
1253,59684,BrLX1X1JvSs,https://www.youtube.com/watch?v=BrLX1X1JvSs
1254,91586,MhKJ0hrAHDA,https://www.youtube.com/watch?v=MhKJ0hrAHDA
1255,11138,mHlhtxebKQE,https://www.youtube.com/watch?v=mHlhtxebKQE
1256,53204,n3jmyUI9L3k,https://www.youtube.com/watch?v=n3jmyUI9L3k
1257,67160,G3p0oYEe73A,https://www.youtube.com/watch?v=G3p0oYEe73A
1258,53195,4rwYYcSMUok,https://www.youtube.com/watch?v=4rwYYcSMUok
1259,44789,EL-lO-F5HZc,https://www.youtube.com/watch?v=EL-lO-F5HZc
1260,77721,q3OY7ncQ1KU,https://www.youtube.com/watch?v=q3OY7ncQ1KU
1261,23521,rSxYM2XUZqQ,https://www.youtube.com/watch?v=rSxYM2XUZqQ
1262,41950,h5EwXCjOIdY,https://www.youtube.com/watch?v=h5EwXCjOIdY
1263,23521,6E4yDH-xqQU,https://www.youtube.com/watch?v=6E4yDH-xqQU
1264,91518,_0QzLOvHyfI,https://www.youtube.com/watch?v=_0QzLOvHyfI
1265,91515,p49bc9KlM2s,https://www.youtube.com/watch?v=p49bc9KlM2s
1266,41950,UIzdm0aXc0s,https://www.youtube.com/watch?v=UIzdm0aXc0s
1267,118819,basFyoMSjds,https://www.youtube.com/watch?v=basFyoMSjds
1268,91515,t7gBwQgUgvU,https://www.youtube.com/watch?v=t7gBwQgUgvU
1269,109972,x41iOeYzz6c,https://www.youtube.com/watch?v=x41iOeYzz6c
1270,113766,vw4NoJDV_AI,https://www.youtube.com/watch?v=vw4NoJDV_AI
1271,91515,96ePpBIYucw,https://www.youtube.com/watch?v=96ePpBIYucw
